web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien
"1766753075-1","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2931779_uploaded_image1_1612447964.jpg"
"1766753075-2","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","200 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2931611_uploaded_image1_1612443667.jpg"
"1766753075-3","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","300 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2929533_uploaded_image1_1612364591.jpg"
"1766753075-4","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2929439_uploaded_image1_1612362372.jpg"
"1766753075-5","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","250 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2923628_uploaded_image1_1612181597.jpg"
"1766753075-6","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton  Ladoum","1 500 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2923489_uploaded_image1_1612179015.jpg"
"1766753075-7","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2922361_uploaded_image1_1612126538.jpg"
"1766753075-8","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","250 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2922356_uploaded_image1_1612126358.jpg"
"1766753075-9","https://sn.coinafrique.com/categorie/moutons?page=10","Bélier azawak","300 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2920865_uploaded_image1_1612027206.jpg"
"1766753075-10","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","130 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2907814_uploaded_image1_1611412258.jpg"
"1766753075-11","https://sn.coinafrique.com/categorie/moutons?page=10","Chèvre","50 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2897354_uploaded_image1_1610964651.jpg"
"1766753075-12","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","250 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885448_uploaded_image1_1610450831.jpg"
"1766753075-13","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","250 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885428_uploaded_image1_1610450476.jpg"
"1766753075-14","https://sn.coinafrique.com/categorie/moutons?page=10","Moto assawat","175CFA","Kayar, Sénégal","https://images.coinafrique.com/thumb_2882279_uploaded_image1_1610319596.jpg"
"1766753075-15","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2873055_uploaded_image1_1609937413.jpg"
"1766753075-16","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons Ladoum","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2872968_uploaded_image1_1609935438.jpg"
"1766753075-17","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2861975_uploaded_image1_1609448682.jpg"
"1766753075-18","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawate","300 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2860328_uploaded_image1_1609342630.jpg"
"1766753075-19","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","2 000 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2858185_uploaded_image1_1609240683.jpg"
"1766753075-20","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2845558_uploaded_image1_1608579631.jpg"
"1766753075-21","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_2845111_uploaded_image1_1608564436.jpg"
"1766753075-22","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","700 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2841419_uploaded_image1_1608390405.jpg"
"1766753075-23","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","200 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2840303_uploaded_image1_1608327135.jpg"
"1766753075-24","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","475 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_2836401_uploaded_image1_1608196450.jpg"
"1766753075-25","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","650 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2829249_uploaded_image1_1607913189.jpg"
"1766753075-26","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton mâle fils - pur sang","600 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2811883_uploaded_image1_1607200860.jpg"
"1766753075-27","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","8 500 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2796870_uploaded_image1_1606736518.jpg"
"1766753075-28","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","750CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2795953_uploaded_image1_1606693358.jpg"
"1766753075-29","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2795474_uploaded_image1_1606671417.jpg"
"1766753075-30","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","1 500 000CFA","Kébémer, Sénégal","https://images.coinafrique.com/thumb_2789124_uploaded_image1_1606398488.jpg"
"1766753075-31","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","1 000 000CFA","Kébémer, Sénégal","https://images.coinafrique.com/thumb_2789110_uploaded_image1_1606398269.jpg"
"1766753075-32","https://sn.coinafrique.com/categorie/moutons?page=10","Femelles ladoum","275 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2781792_uploaded_image1_1606140774.jpg"
"1766753075-33","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","5 000 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2779632_uploaded_image1_1606050129.jpg"
"1766753075-34","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton femelle","765 809 243CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2765878_uploaded_image1_1605534943.jpg"
"1766753075-35","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2765872_uploaded_image1_1605534766.jpg"
"1766753075-36","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","425 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2746543_uploaded_image1_1604796778.jpg"
"1766753075-37","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","1 700 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2736437_uploaded_image1_1604452585.jpg"
"1766753075-38","https://sn.coinafrique.com/categorie/moutons?page=10","Couple mouton","1 750 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2735771_uploaded_image1_1604430779.jpg"
"1766753075-39","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoume","Prix sur demande","Kaolack, Sénégal","https://images.coinafrique.com/thumb_2735067_uploaded_image1_1604415926.jpg"
"1766753075-40","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoume couple","1 750 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2735066_uploaded_image1_1604415830.jpg"
"1766753075-41","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum pur sang","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2723147_uploaded_image1_1603885095.jpg"
"1766753075-42","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","2 500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2705668_uploaded_image1_1603132464.jpg"
"1766753075-43","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum Pur sang","750 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2704105_uploaded_image1_1603067046.jpg"
"1766753075-44","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum pur sang","400CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2703872_uploaded_image1_1603056630.jpg"
"1766753075-45","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Anaux","400 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2675861_uploaded_image1_1601992787.jpg"
"1766753075-46","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","850 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671650_uploaded_image1_1601824346.jpg"
"1766753075-47","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671636_uploaded_image1_1601823931.jpg"
"1766753075-48","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton femelle ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671562_uploaded_image1_1601821270.jpg"
"1766753075-49","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671460_uploaded_image1_1601819030.jpg"
"1766753075-50","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","2 000 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671450_uploaded_image1_1601818687.jpg"
"1766753075-51","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","450 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2667623_uploaded_image1_1601667628.jpg"
"1766753075-52","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","500 000CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_2665289_uploaded_image1_1601598363.jpg"
"1766753075-53","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","690 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2664213_uploaded_image1_1601565887.jpg"
"1766753075-54","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton asawat et femelle ladoum","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2648435_uploaded_image1_1600940186.jpg"
"1766753075-55","https://sn.coinafrique.com/categorie/moutons?page=10","Azawat pur sang","1 200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2645571_uploaded_image1_1600821862.jpg"
"1766753075-56","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat pur sang","1 000 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2645562_uploaded_image1_1600821694.jpg"
"1766753075-57","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton métisse Ladoum Azawat","175 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639328_uploaded_image1_1600604046.jpg"
"1766753075-58","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","850 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2638675_uploaded_image1_1600558405.jpg"
"1766753075-59","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur sang","4 000 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2638276_uploaded_image1_1600545322.jpg"
"1766753075-60","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","650 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2637096_uploaded_image1_1600510099.jpg"
"1766753075-61","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur-sang","350 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_2636994_uploaded_image1_1600508167.jpg"
"1766753075-62","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","1 700 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2628237_uploaded_image1_1600190177.jpg"
"1766753075-63","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton azawat","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2628137_uploaded_image1_1600186458.jpg"
"1766753075-64","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","1 000 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2624094_uploaded_image1_1600052514.jpg"
"1766753075-65","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","290 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2623905_uploaded_image1_1600038049.jpg"
"1766753075-66","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","700 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2608018_uploaded_image1_1599498878.jpg"
"1766753075-67","https://sn.coinafrique.com/categorie/moutons?page=10","Femelle Ladoum","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2604229_uploaded_image1_1599359051.jpg"
"1766753075-68","https://sn.coinafrique.com/categorie/moutons?page=10","Mâle ladoum","5 000 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2586236_uploaded_image1_1598793448.jpg"
"1766753075-69","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2572412_uploaded_image1_1598286311.jpg"
"1766753075-70","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2566400_uploaded_image1_1598095170.jpg"
"1766753075-71","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2557732_uploaded_image1_1597850064.jpg"
"1766753075-72","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2547237_uploaded_image1_1597541401.jpg"
"1766753075-73","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2542950_uploaded_image1_1597407503.jpg"
"1766753075-74","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2542938_uploaded_image1_1597407288.jpg"
"1766753075-75","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","155 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2541479_uploaded_image1_1597356720.jpg"
"1766753075-76","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","900 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2523326_uploaded_image1_1596842110.jpg"
"1766753075-77","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","375 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2513524_uploaded_image1_1596584259.jpg"
"1766753075-78","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2501403_uploaded_image1_1596222151.jpg"
"1766753075-79","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2497126_uploaded_image1_1596063608.jpg"
"1766753075-80","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496594_uploaded_image1_1596049847.jpg"
"1766753075-81","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496577_uploaded_image1_1596049524.jpg"
"1766753075-82","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","235 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496283_uploaded_image1_1596043331.jpg"
"1766753075-83","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","125 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495993_uploaded_image1_1596037794.jpg"
"1766753075-84","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","290 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495989_uploaded_image1_1596037715.jpg"
"1766753103-85","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3207795_uploaded_image1_1625360376.jpg"
"1766753103-86","https://sn.coinafrique.com/categorie/moutons?page=8","Femelle Ladoum","900 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3206471_uploaded_image1_1625316470.jpg"
"1766753103-87","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","300 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3205391_uploaded_image1_1625266676.jpg"
"1766753103-88","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","140CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3205339_uploaded_image1_1625264856.jpg"
"1766753103-89","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","180CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3205330_uploaded_image1_1625264648.jpg"
"1766753103-90","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","275 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3204846_uploaded_image1_1625246548.jpg"
"1766753103-91","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","275 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3204834_uploaded_image1_1625246273.jpg"
"1766753103-92","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","800 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3204555_uploaded_image1_1625239320.jpg"
"1766753103-93","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","225 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3204480_uploaded_image1_1625237163.jpg"
"1766753103-94","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","175CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3202906_uploaded_image1_1625180117.jpg"
"1766753103-95","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","160 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3201379_uploaded_image1_1625143956.jpg"
"1766753103-96","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","160 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3201372_uploaded_image1_1625143821.jpg"
"1766753103-97","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3201369_uploaded_image1_1625143772.jpg"
"1766753103-98","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","125 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3200161_uploaded_image1_1625100610.jpg"
"1766753103-99","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","200 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3200136_uploaded_image1_1625099546.jpg"
"1766753103-100","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","300 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3199275_uploaded_image1_1625067348.jpg"
"1766753103-101","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","400 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3198958_uploaded_image1_1625057357.jpg"
"1766753103-102","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","180 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198840_uploaded_image1_1625053806.jpg"
"1766753103-103","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","190 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198836_uploaded_image1_1625053749.jpg"
"1766753103-104","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","200 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3198633_uploaded_image1_1625047751.jpg"
"1766753103-105","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","250 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_3198550_uploaded_image1_1625045565.jpg"
"1766753103-106","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Ladoum","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3198242_uploaded_image1_1625012362.jpg"
"1766753103-107","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_3198206_uploaded_image1_1625009907.jpg"
"1766753103-108","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196963_uploaded_image1_1624961829.jpg"
"1766753103-109","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","170 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196628_uploaded_image1_1624924328.jpg"
"1766753103-110","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","250 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196624_uploaded_image1_1624923993.jpg"
"1766753103-111","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","350 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3196466_uploaded_image1_1624915953.jpg"
"1766753103-112","https://sn.coinafrique.com/categorie/moutons?page=8","Ladoum femelle","4 000 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3196019_uploaded_image1_1624895865.jpg"
"1766753103-113","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","225 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3195290_uploaded_image1_1624872863.jpg"
"1766753103-114","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Azawatt","275 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3194610_uploaded_image1_1624824162.jpg"
"1766753103-115","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton tabaski","150 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3194403_uploaded_image1_1624812591.jpg"
"1766753103-116","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3194149_uploaded_image1_1624799219.jpg"
"1766753103-117","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton ladoume","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3194082_uploaded_image1_1624796630.jpg"
"1766753103-118","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","110 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193581_uploaded_image1_1624744889.jpg"
"1766753103-119","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Ladoum","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3193500_uploaded_image1_1624740408.jpg"
"1766753103-120","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton ladoum","500 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193054_uploaded_image1_1624718835.jpg"
"1766753103-121","https://sn.coinafrique.com/categorie/moutons?page=8","Moutons","200 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3192678_uploaded_image1_1624702599.jpg"
"1766753103-122","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","165 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3191908_uploaded_image1_1624648989.jpg"
"1766753103-123","https://sn.coinafrique.com/categorie/moutons?page=8","Moutons","135 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3191902_uploaded_image1_1624648886.jpg"
"1766753103-124","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","300 000CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3191774_uploaded_image1_1624643386.jpg"
"1766753103-125","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Ladoum","750 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3191637_uploaded_image1_1624636999.jpg"
"1766753103-126","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Ladoum","850 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3190361_uploaded_image1_1624567190.jpg"
"1766753103-127","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","350 000CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_3188982_uploaded_image1_1624518541.jpg"
"1766753103-128","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton Ladoum","380 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3187256_uploaded_image1_1624441347.jpg"
"1766753103-129","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","380 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3187248_uploaded_image1_1624441209.jpg"
"1766753103-130","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","110 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3186295_uploaded_image1_1624384419.jpg"
"1766753103-131","https://sn.coinafrique.com/categorie/moutons?page=8","Moutons","300 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3185715_uploaded_image1_1624365652.jpg"
"1766753103-132","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","900 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3185046_uploaded_image1_1624321625.jpg"
"1766753103-133","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","270CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3184064_uploaded_image3_1624284487.jpeg"
"1766753103-134","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton  Ladoum","400 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3183168_uploaded_image1_1624244665.jpg"
"1766753103-135","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton femelle Ladoum","400 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3183165_uploaded_image1_1624244094.jpg"
"1766753103-136","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","230 000CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_3182889_uploaded_image1_1624221319.jpg"
"1766753103-137","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3182701_uploaded_image1_1624213293.jpg"
"1766753103-138","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","160CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3182534_uploaded_image1_1624206611.jpg"
"1766753103-139","https://sn.coinafrique.com/categorie/moutons?page=8","Mouton","260CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3182484_uploaded_image1_1624205128.jpg"
